Player Code	Team Code	Last Name	First Name	Uniform Number	Class	Height	Weight	Home Town	Home State	Home Country	Last School
1042756	90	Umoh	Akaninyene	8	SR						
1058548	102	Kellermann	Brandon	40	JR						
1059794	108	Baljeu	Derek	43	FR						
1036970	141	Harris	Doyen	33	JR						
1045997	141	Middleton	Shaunn	31	JR						
1061578	141	Renew	Tyler	36	FR						
1036968	141	Robinson	Darien	22	SR						
1058603	153	Pavalko	Ed	40	JR						
1058597	153	Romeo	Andrew	34	SO						
1058607	153	Sanders	Keane	47	FR						
1044384	201	Hodge	Andre	44	SO						
1042959	202	James	Jeremy	28	JR						
1024695	202	Lawson	Roman	41	SR						
1042985	202	Prather	ShaQuille	39	SO						
1037007	202	Shepherd	Dan	42	JR						
1061077	228	Brown	Caleb	38	FR						
1052261	228	Palmer-Hicks	Alonzo	37	FR						
1046033	244	Cain	Ernie	22	SO						
1046028	244	Caldwell	Tony	15	SR						
1037066	253	Banks	William	32	SR						
1053999	253	Days	Ean	0	JR						
1054002	253	Govan	Nardo	42	SO						
1053996	253	Huggins	Irving	22	FR						
1046055	253	Swope	Dominique	6	JR						
1052329	261	Johnson	Craig	45	SO						
1052384	290	Christy	Darrin	31	SR						
1052400	290	Gonzalez	Kevin	39	FR						
1058721	290	Horne	Jeremy	81	FR						
1058722	290	Kindle-Parrish	Caleb	82	FR						
1052880	299	Meyers	Matt	32	JR						
1052464	299	Neukirch	Jordan	48	SR						
1027637	305	Wozniak	Austen	48	SR						
1051220	314	Capler	Stedmon	47	SO						
1051222	314	Davis	Austin	43	FR						
1058813	314	Wells	Elias	37	JR						
1043318	355	Fualaau	Nicky	41	SO						
1058844	355	Kennedy	Thomas	36	FR						
1044527	380	Charles	Carlton	12	SO						
1059963	380	Grigorakos	Vassili	41	FR						
1059960	380	Salmon	Jeremy	36	FR						
1044514	380	Stevenson	Sean	49	SO						
1058889	402	Eaglin	Devin	49	FR						
1050606	402	Hebert	Bryce	36	FR						
1050607	402	Long	Dylan	34	SO						
1058901	402	Sigl	Will	86	FR						
1058925	446	Banks	Marcolm	49	FR						
1052550	446	Holland	Dionte	45	SO						
1058918	446	Lee	Jamil	36	FR						
1058923	446	Miller	Adam	44	FR						
1058931	446	Scott	Joel	58	SO						
1028062	483	Gisclair	Russ	46	SR						
1060070	485	Fowlkes	Alonzo	47	SO						
1053663	485	Smith	Cameron	36	FR						
1053667	485	Smith	Conley	44	SO						
1060068	485	Wade	Ryan	43	FR						
1060069	485	White	Derrick	46	FR						
1059000	489	Passley	George	40	SO						
1053177	489	Smith	Gabe	30	SR						
1045490	493	Bonnet	Andrew	46	SO						
1045482	493	Cyr	Jedre	30	SO						
1028097	493	Grothmann	Andrew	40	SR						
1059042	493	Haugen	Daniel	43	FR						
1059038	493	Wilson	Bennie	37	FR						
1050640	501	Butier	Nick	45	SO						
1050641	501	Thomas	Jake	40	FR						
1050683	502	Zamora	Quinn	44	FR						
1043692	504	DeHoedt	Casey	39	SR						
1051505	504	Jepsen	Nick	40	FR						
1043703	504	Rush	Shawn	45	SO						
1060146	553	Barreda	Walter	35	JR						
1060161	553	Curry	Josh	49	SR						
1043733	575	Fisher	Seth	35	SO						
1051566	575	Pavik	James	30	FR						
1060301	632	Smart	Alex	94	FR						
1053335	647	Brown	Dondre	40	FR						
1036039	650	Manning	Tom	34	JR						
1060346	650	Potter	Drew	41	FR						
1036111	654	Coleman	Ron	30	JR						
1060377	654	Cox	Zach	41	FR						
1060376	654	Cushing	Mark	38	FR						
1060378	654	Dougherty	Luke	42	FR						
1036118	654	Nicks	Josh	0	SR						
1036116	654	Smart	David	34	JR						
1051718	655	Rogers	Juwaan	48	SO						
1028498	659	Agnew	Ray	46	SR						
1028497	659	Hicks	Rik	44	SR						
1059271	659	Watson	Reed	45	FR						
1059306	665	Jones	Joseph	42	SR						
1051781	665	McCain	Brian	45	SR						
1051778	665	Mitchell	Lee	41	SR						
1059333	667	Afatasi	Toa	26	FR						
1059343	667	Marshal	Antwan	46	SO						
1059338	667	Sanft	Frank	39	SO						
1060491	676	Curry	Chase	49	SO						
1052717	676	Hardee	Clay	47	JR						
1060916	683	Anderson	Anthony	47	FR						
1036358	683	Chukumerije	Janna	98	SR						
1036309	683	Faiella	Matt	10	SR						
1036321	683	Iorio	Nick	43	JR						
1053365	683	Makulik	Chris	40	SO						
1044012	693	Tyson	Taharin	2	JR						
1050791	711	Berney	Brandon	34	SO						
1050798	711	Holder	Emmanuel	49	SO						
1050797	711	Johnson	Dreon	48	SO						
1044164	786	Cohen	Levi	38	JR						
1051989	786	Tremblay	Alex	34	JR						
1044171	786	Weidinger	Andrew	30	SO						
1044896	1004	Carmical	Joe	27	JR						
1045349	1320	Thornton	Colin	42	SO						
1059573	2678	Wilson	Micheal	43	JR						
1059654	2915	Childress	Luke	0	FR						
1044985	2915	Hingst	Brody	49	JR						
1044979	2915	Lucas	Caleb	35	SR						
1044980	2915	Martin	Jonny	13	SO						
